"","ID","textID","sentenceID","sentence","translation","PP"
"299",534,"BrutRB","90.34-40","Ac eissoes gwedy kaffel clot ohonaw yn llawer o ymladeu 'oe dewred a'e fynyant. Kychwyn parth a rufein a oruc y geissaw kenyat y gan sened rufein y warchadw ohonaw ar logeu ar vordir ynys brydein rac estrawn genedyl. ac adaw o da udunt digawn","and still after he took honour/fame in many battles of his bravery and his valour he set off to Rome to seek permission from the Roman Senate so that he guards from ships the seashore of the Island of Britain from foreign tribes and he entrusts ?goods to them sufficiently","y geissaw kenyat y gan sened rufein y warchadw o honaw ar logeu ar vordir ynys brydein rac estrawn genedyl. ac adaw o da udunt digawn"
"300",405,"BrutRB","76.14-16","sef a wnaeth anuon y geissaw nerth a chanhorthwy y gan ulkesar amherawdyr rufein drwy lythyr yny mod","He [Afarwy] send to seek strenght and assistance from Cesar, the Roman emporer through a letter in this way","y geissaw nerth a chanhorthwy y gan ulkesar amherawdyr rufein drwy lythyr yny mod"
"301",458,"BrutRB","82.40-41","Sef a wnaeth anuon attaw y geissaw tagneued a duundeb y gantaw.","He[Gloew] send to him[Gweiryd] to seek peace and unity from him[Gweiryd]","y geissaw tagneued a|duundeb y gantaw."
"302",1205,"BrutRB","39.25-27","Pwy a geissei lauuryaw ygyt ac wynteu y geissaw rydit o'r ryw geithywet honno.","Who would try to struggle with them in order to seek freedom from this king of captivity.","y geissaw rydit o'r ryw geithywet honno"
"303",1241,"BrutRB","62.6-7","…Pan duc brenhin llychlyn am benn y vrawt y geissaw y digyuoethi.","…when he [Bran] lead the king of Norway against his brother in order to seek his dispossessing.","y geissaw y digyuoethi"
"304",1078,"Ger","17.503-505","‘Ymgveirwch oll, wraged, in, a dovch yn erbyn Gereint y ressawu ac y uot yn llawen vrthaw!’","‘Every woman get ready, and come to meet Geraint, to greet him and welcome him.’ Davies2007:152","y uot yn llawen vrthaw"
"305",401,"BrutRB","75.46-76.4","a gwedy na allwys kaswallawn kael y gwr y uarnu arnaw wrth y ewyllys. gogyuadaw auarwy a oruc gan tygu yd anreithei y gyuoeth o dan a hayarn.","and after Caswallawn could not seize the man to judge him according to his will he threatened Afarwy swearing that he will plunder his kingdom under fire and iron","y uarnu arnaw wrth y ewyllys"
"306",1075,"Ger","17.491-492","‘…Ac na at neb y ystauell y aflonydu arnaw namyn ti a’th disgyblon a’e medeginyaetho.’","And let no one into his room to disturb him other than yourself and your apprentices who will be treating him.’ Davies2007:152","y aflonydu arnaw"
"307",392,"BrutRB","75.1-4","A gwedy dyuot pawb hyt yn llundein wrth y dyuyn hwnnw. Pob kyfryw aniueileit a ducpwyt yno wrth eu haberthu.","and after all came to London according to this summons all kind of animals were brought there for sacrificing them","wrth eu haberthu."
"308",1207,"BrutRB","40.33-35","ac y dugant bop peth o'r a oed reit herwyd eu deuawt wrth aberthu gantunt.","and they brought every thing from which was right according to their ceremony in order to sacrifice with them","wrth aberthu gantunt."
"309",485,"BrutRB","85.43-45","Ac yny maen hwnnw yd yscriuenwyt gweithredoed meuruc wrth gadw cof byth","and on this stone were written the deeds of Meuruc to keep memory forever","wrth gadw cof byth"
"310",523,"BrutRB","89.33-35","Ac yna y gossodet treul kyfredin wrth adeilat y mur hwnnw o'r mor y gilyd.","And then one set a public expense to build this wall from sea to sea.","wrth adeilat y mur hwnnw o|r mor y gilyd"
"311",1239,"BrutRB","60.4-7","a dyuot y ymlad a bran a'r llychlynwyr a oedynt gyt ac ef. hyt yn llwyn y kalater wrth ymgyuaruot.","…and came to fight with Bran and the Scandinavians who were with him until Llyn y Calatye in order to encounter (them).","wrth ymgyuaruot"
"312",506,"BrutRB","87.38-41","a gossot yndunt amryuaelon genueinoed o urdas y lan eglwys y dalu dwywawl wassanaeth y eu creawdyr","and they [the teachers] established in them different kinds of communities of rank of the church in order to render divine service to their Creator","y dalu dwywawl wassanaeth y eu creawdy"
"313",420,"BrutRB","77.27-31","Kanys auarwy ae dugassei hyt yno wrth dwyn kyrch deissyfyt am ben kaswallawn y ellwg y gaer y gantaw. a phan wyl gwyr rufein y brytanyeit yn dyuot attunt. gwisgaw eu harueu a wnaethant","Since it was Afarwy who had brought them there for the purpose of leading the immediate assault against Caswallawn in order to free the fort from him and when the men of Rome saw the British coming towards them they took up their arms","y ellwg y gaer y gantaw"
"314",1232,"BrutRB","55.27-34","a gwedy daruot gwneuthur kymeint ac a archyssei. anuon a wnaeth llythyreu at y brenhin ac at y verch ynteu y dywedut y uot yn dyuot ar y deugeinuet o varchogyon gwedy y ry dehol oe dofyon o ynys prydein yn dyuot y geissaw porth gantunt wynteu y oresgyn y gyfoeth dracheuen","and after as much was done as she asked, he sent letters to the king and his daughter in order to say that he was coming with 40 knights after his son-in-laws had banished him from the Isle of Britain, coming to seek help from them to reconquer his land","y oresgyn y gyfoeth dracheuen"
"315",1057,"Ger","12.357-358","Ac yna y doeth ef o’r enneint ac yd erchis y iarll itaw uyned y’r neuad y uwyta.","Then Geraint got out of the bath and the earl asked him to go to the hall and eat. Davies2007:148","y uwyta"
"316",525,"BrutRB","89.40-42","Mynet a oruc hyt yn sithia y geisaw porth y gan y fichteit y oresgyn y kyfoeth drachefyn.","He[Sulien] went to Scythia to seek assistance from the Scots to win back the kingdom","y oresgyn y kyfoeth drachefyn."
"317",1240,"BrutRB","61.18-19","ac o bei idaw ynteu adaw porth y vran y oresgyn y gyuoeth e hun","and if he had (an heir), he promised support for Bran to win back his own realm","y oresgyn y gyuoeth e hun"
"318",307,"BrutRB","67.28-30","ac anuon at yr holl wyrda y erchi dyuot y edrych.","and he sent to all the noble men to ask to come to visit (him)","y erchi dyuot y edrych."
"319",387,"BrutRB","74.38-42","a gossot gwys dros wyneb ynys brydein. y erchi y bawb or Jeirll ar barwneit ar marchogyon urdolẏon dyuot wynt ac eu gwraged hyt yn llundein","and he enacted summons across the face of the island of Britain to demand all of the earls and the barons and the noble horse riders them and their wives to come to London","y erchi y bawb or Jeirll ar barwneit ar marchogyon urdolyon dyuot wynt ac eu gwraged hyt yn llundein"
"320",1231,"BrutRB","55.24-26","a gwedy darffei hynny anuon o'e ulaen at aganipus vrenhin. ac at y uerch y dywedut y vot yn dyuot.","And after this was finished, he [Lear] sent from his place to Aganipus the king and to his daughter in order to say that he was coming.","y dywedut y vot yn dyuot."
"321",331,"BrutRB","70.17-20","ac eissoes heb ef iawn yw anuon y erchi teyrnget udunt kyn llafuryaw gwyr kymeint a gwyr rufein y eu kymell.","and however, he said, it is right to send to ask tribute from them before so many men as the men of Rome strive to constrain them and in order not to offend Priaf, the old, our ancestor spilling blood of our kinsmen","y erchi teyrnget udunt"
"322",457,"BrutRB","82.36-38","kyweiryaw y lu a oruc yn uydinoed. a chyrchu allan wrth rodi kat ar uaes y'r amherawdyr a'e lu.","he[Gweiryd] arranged his host ?for battle? and sallied forth to give a pitched battle to the emporer and his host","wrth rodi kat ar uaes y'r amherawdyr a'e lu."
"323",1202,"BrutRB","38.25-29","sef oed y enw Membyr a dywedut bot yn oreu kyghor udunt. ac yn Jachaf kymryt kanat y vynet ymeith o mynnynt iechyt udunt.","This was his name, Membyr, and he said that is was the best advice for them and the healthiest to take leave to go away if they wish safety for them.","y vynet ymeith"
"324",535,"BrutRB","90.34-39","Ac eissoes gwedy kaffel clot ohonaw yn llawer o ymladeu 'oe dewred a'e fynyant. Kychwyn parth a rufein a oruc y geissaw kenyat y gan sened rufein y warchadw ohonaw ar logeu ar vordir ynys brydein rac estrawn genedyl. ac adaw o da udunt digawn","and still after he took honour/fame in many battles of his bravery and his valour he set off to Rome to seek permission from the Roman Senate that he guards with ships the seashore of the Island of Britain against foreign tribes…","y warchadw ohonaw ar logeu ar vordir ynys brydein rac estrawn genedyl"
"325",664,"PKM","18.26-19.1","Ef a gyuodes Pwyll y uynyd, a pheri dodi gostec, y erchi y holl eircheit a cherdoryon dangos, a menegi udunt y llonydit pawb o honunt wrth y uod a'y uympwy;","Pwyll got up, and called for silence, asking all the suppliants and musicians to present themselves, and telling them that each one would be satisfied according to his wish and whim; Davies2007:15","y erchi y holl eircheit a cherdoryon dangos, a menegi udunt y llonydit pawb o honunt wrth y uod a'y uympwy;"
"326",1177,"BrutRB","32.40-42","Pyrr vab achelarwy a dugassei y genedyl honno gantaw gwedy disdryw tro y dial y dat.","Pyrrhus, son of Achilles, had led this cenedl with him after destroying Troy to avenge his father","y dial y dat"
"327",1209,"BrutRB","42.31-33","a thristau a wnaeth y brenhin yn vawr. a chynullaw llu y dial agheu y genat arnadunt.","…and the king became very saddend and mustered a host to avenge the death of the messenger from them.","y dial agheu y genat arnadunt."
"328",1211,"BrutRB","43.41-45","a rei hynny o gyt duundeb a adawssant mynet y gyt a goffar y dial y sarhaet a'e gewilyd a'e gollet ac y wrthot yr estrawn genedyl o deruyneu y wlat. ef","and those from the agreement allowed to go with Goffar to avenge his offence and his shame and his loss and his refusal from the foreign cenedl of the boundaries of his land.","y dial y sarhaet a'e gewilyd a'e gollet ac y wrthot yr estrawn genedyl o deruyneu y wlat. ef"
"329",298,"BrutRB","66.24-29","A gwedy bot ymlad yrygtunt a chaffel o vorud y uudugolyaeth Erchi a wnaeth dwyn pawb attaw oe elynyon gwedy y gilyd y eu llad y gyflenwi y greulonder","And after there had been a fight bewteen them[Morud and Moran] and Morud took his victory, he ordered to bring every one to him of his enemies after the other in order to kill them to satisfy/fill his cruelty","y eu llad"
"330",854,"PKM","64.5-8","""Miui yw Llwyt uab Kil Coet, a mi a dodeis yr hut ar seith cantref Dyuet, ac y dial Guawl uab Clut, o gedymdeithas ac ef y dodeis i yr hut;","'I am Llwyd son of Cil Coed, and it is I who placed the enchantment on the seven cantrefs of Dyfed, and I did so to avenge Gwawl son of Clud, out of friendship to him; Davies2007:45","y dial Guawl uab Clut, o gedymdeithas ac ef"
"331",402,"BrutRB","75.46-76.4","a gwedy na allwys kaswallawn kael y gwr y uarnu arnaw wrth y ewyllys. gogyuadaw auarwy a oruc gan tygu yd anreithei y gyuoeth o dan a hayarn.","and after Caswallawn could not seize the man to judge him according to his will, he threatened Afarwy swearing that he will plunder his kingdom under fire and iron","gan tygu"
"332",1188,"BrutRB","35.29-35","ac o'r parth arall yd oed wyr y kastell yn amdiffyn y ty ac eu heneideu. ac o bop keluydyt o'r y gellynt wynteu gwrthwynebu y eu peiranneu wynteu. a gwers yd ymledynt wynteu o daflu. gwers o saethu. gwers o vwrw brwnstan todedic am eu penneu.","And on the other side the men of the castle were protecting their home and their lives. And by every art (of those that) they could they opposed to their war machines and a while they would fight by throwing, a while by shooting, a while by throwing melted brimstone around their heads","o daflu"
"333",1189,"BrutRB","35.29-35","ac o'r parth arall yd oed wyr y kastell yn amdiffyn y ty ac eu heneideu. ac o bop keluydyt o'r y gellynt wynteu gwrthwynebu y eu peiranneu wynteu. a gwers yd ymledynt wynteu o daflu. gwers o saethu. gwers o vwrw brwnstan todedic am eu penneu.","And on the other side the men of the castle were protecting their home and their lives. And by every art (of those that) they could they opposed to their war machines and a while they would fight by throwing, a while by shooting, a while by throwing melted brimstone around their heads","o saethu"
"334",498,"BrutRB","87.9-12","kanys y gwyrtheu a ry wnathoed yr ebystyl yn pregethu ar hyt y byt ar daroed kyfroi a goleuhau y gallon ef a e vedwl parth ac at duw.","since it were the miracles, which the apostle had made preaching thoughout the world, which happened to move and lighten his heart and his mind towards God","yn pregethu ar hyt y byt ar daroed kyfroi a goleuhau y gallon ef a|e vedwl parth ac at duw."
"335",399,"BrutRB","75.31-36","a gwedy gwelet o auarwy bryt y brenhin yn gyffroedic am lad y nei. ac yn llidiawc gwrtheb a oruc auarwy idaw ual hyn gan petrussaw rodi y nei wrth ewyllys y brenhin.","and after Afarwy saw the mind of the king agitated because of killing his nephew and angry Afarwy opposed him thus (by) hesitating to give his nephew according to the king's will","gan petrussaw rodi y nei wrth ewyllys y brenhin."
"336",1116,"PKM","35.25-36.2","…o hynny allann y guarauunwyt im. A chyn penn y pedwyryd [mis] * wynt eu hun yn peri eu hatcassu, ac anghynwys yn y wlat, yn gwneuthur sarahedeu, ac yn eighaw, ac yn gouudyaw guyrda a gwragedda.","…but from then on people resented them. And before the end of the fourth month of the second year they were causing people to hate and loathe them throughout the land, insulting, harassing, and tormenting noble men and women. Davies2007:26","yn gwneuthur sarahedeu"
"337",1118,"PKM","35.25-36.2","…o hynny allann y guarauunwyt im. A chyn penn y pedwyryd [mis] * wynt eu hun yn peri eu hatcassu, ac anghynwys yn y wlat, yn gwneuthur sarahedeu, ac yn eighaw, ac yn gouudyaw guyrda a gwragedda.","…but from then on people resented them. And before the end of the fourth month of the second year they were causing people to hate and loathe them throughout the land, insulting, harassing, and tormenting noble men and women. Davies2007:26","yn gouudyaw guyrda a gwragedda"
"338",1117,"PKM","35.25-36.2","…o hynny allann y guarauunwyt im. A chyn penn y pedwyryd [mis] * wynt eu hun yn peri eu hatcassu, ac anghynwys yn y wlat, yn gwneuthur sarahedeu, ac yn eighaw, ac yn gouudyaw guyrda a gwragedda.","…but from then on people resented them. And before the end of the fourth month of the second year they were causing people to hate and loathe them throughout the land, insulting, harassing, and tormenting noble men and women. Davies2007:26","yn eighaw"
"339",1090,"Ger","20.569-572","A menegi y may idaw bod yn well itaw treulaw blodeu y ieuengtit a’e dewred yn kynhal y deruyneu e hun noc yn torneimeint diffrwyth, kyd caffo clot yndunt.’","And to Geraint he says that he would do better to spend the flower of his youth and the prime of his life defending his own boundaries rather than in unprofitable tournaments, though he is gaining renown in them.’ Davies2007:154","yn kynhal y deruyneu e hun"
"340",678,"PKM","22.7-8","""Ha wreic,"" heb ef, ""llibin yd ym pob blwydyn yn gadu heppil yn cassec, heb gaffel yr un o honunt.""","‘My wife,' he said, ‘we are careless losing our mare's offspring every year without keeping one of them.'; Davies2007:17","heb gaffel yr un o honunt"
